timestamp,__name__,container,endpoint,instance,job,namespace,node,pod,service,value,id,image,metrics_path,name,deployment,control_plane_component,control_plane_ns,direction,no_tls_reason,pod_template_hash,status_code,tls,workload_ns,client_id,authority,dst_control_plane_ns,dst_deployment,dst_namespace,dst_pod,dst_pod_template_hash,dst_serviceaccount,server_id,app
1612474704.232,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-vb8ml,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-vb8ml,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-vb8ml,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-wllgt,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-wllgt,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-wllgt,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_requests_memory_bytes,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-wllgt,prometheus-kube-state-metrics,73400320,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_requests_memory_bytes,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-pmkpf,prometheus-kube-state-metrics,104857600,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_requests_memory_bytes,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-pmkpf,prometheus-kube-state-metrics,104857600,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_requests_memory_bytes,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-pmkpf,prometheus-kube-state-metrics,104857600,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_requests_memory_bytes,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,104857600,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_requests_memory_bytes,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,104857600,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_requests_memory_bytes,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,104857600,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_requests_memory_bytes,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,104857600,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_limits_memory_bytes,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_limits_memory_bytes,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_limits_memory_bytes,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_limits_memory_bytes,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_limits_memory_bytes,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_limits_memory_bytes,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_limits_memory_bytes,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_limits_memory_bytes,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,52428800,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_limits_memory_bytes,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-vb8ml,prometheus-kube-state-metrics,178257920,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_limits_memory_bytes,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-vb8ml,prometheus-kube-state-metrics,178257920,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_limits_memory_bytes,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-vb8ml,prometheus-kube-state-metrics,178257920,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_limits_memory_bytes,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-vb8ml,prometheus-kube-state-metrics,178257920,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_limits_memory_bytes,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-wllgt,prometheus-kube-state-metrics,178257920,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_limits_memory_bytes,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-wllgt,prometheus-kube-state-metrics,178257920,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_limits_memory_bytes,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-wllgt,prometheus-kube-state-metrics,178257920,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_limits_memory_bytes,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-wllgt,prometheus-kube-state-metrics,178257920,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_limits_memory_bytes,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-pmkpf,prometheus-kube-state-metrics,209715200,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_limits_memory_bytes,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-pmkpf,prometheus-kube-state-metrics,209715200,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_limits_memory_bytes,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-pmkpf,prometheus-kube-state-metrics,209715200,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_limits_memory_bytes,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,209715200,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_limits_memory_bytes,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,209715200,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_limits_memory_bytes,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,209715200,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_limits_memory_bytes,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,209715200,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_limits_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_limits_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_limits_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_limits_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_limits_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_limits_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_limits_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_limits_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_limits_cpu_cores,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-pmkpf,prometheus-kube-state-metrics,0.2,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_limits_cpu_cores,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-pmkpf,prometheus-kube-state-metrics,0.2,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_limits_cpu_cores,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-pmkpf,prometheus-kube-state-metrics,0.2,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_limits_cpu_cores,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,0.2,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_limits_cpu_cores,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,0.2,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_limits_cpu_cores,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,0.2,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_limits_cpu_cores,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,0.2,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_requests_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_requests_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_requests_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_requests_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_requests_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_requests_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_requests_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_requests_cpu_cores,config-reloader,http,10.1.2.17:8080,kube-state-metrics,default,docker-desktop,prometheus-prometheus-kube-prometheus-prometheus-0,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_requests_cpu_cores,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-vb8ml,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_requests_cpu_cores,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-vb8ml,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_requests_cpu_cores,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-vb8ml,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_requests_cpu_cores,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-vb8ml,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_requests_cpu_cores,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-wllgt,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_requests_cpu_cores,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-wllgt,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_requests_cpu_cores,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-wllgt,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_requests_cpu_cores,coredns,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,coredns-f9fd979d6-wllgt,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_requests_cpu_cores,kube-apiserver,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,kube-apiserver-docker-desktop,prometheus-kube-state-metrics,0.25,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_requests_cpu_cores,kube-apiserver,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,kube-apiserver-docker-desktop,prometheus-kube-state-metrics,0.25,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_requests_cpu_cores,kube-apiserver,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,kube-apiserver-docker-desktop,prometheus-kube-state-metrics,0.25,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_requests_cpu_cores,kube-apiserver,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,kube-apiserver-docker-desktop,prometheus-kube-state-metrics,0.25,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_requests_cpu_cores,kube-controller-manager,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,kube-controller-manager-docker-desktop,prometheus-kube-state-metrics,0.2,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_requests_cpu_cores,kube-controller-manager,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,kube-controller-manager-docker-desktop,prometheus-kube-state-metrics,0.2,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_requests_cpu_cores,kube-controller-manager,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,kube-controller-manager-docker-desktop,prometheus-kube-state-metrics,0.2,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_requests_cpu_cores,kube-controller-manager,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,kube-controller-manager-docker-desktop,prometheus-kube-state-metrics,0.2,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_requests_cpu_cores,kube-scheduler,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,kube-scheduler-docker-desktop,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_requests_cpu_cores,kube-scheduler,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,kube-scheduler-docker-desktop,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_requests_cpu_cores,kube-scheduler,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,kube-scheduler-docker-desktop,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_requests_cpu_cores,kube-scheduler,http,10.1.2.17:8080,kube-state-metrics,kube-system,docker-desktop,kube-scheduler-docker-desktop,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_requests_cpu_cores,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-pmkpf,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_requests_cpu_cores,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-pmkpf,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_requests_cpu_cores,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-pmkpf,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474674.232,kube_pod_container_resource_requests_cpu_cores,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474704.232,kube_pod_container_resource_requests_cpu_cores,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474734.232,kube_pod_container_resource_requests_cpu_cores,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474764.232,kube_pod_container_resource_requests_cpu_cores,webserver,http,10.1.2.17:8080,kube-state-metrics,sandbox,docker-desktop,sandbox-deployment-66fc8df7fd-tl2tz,prometheus-kube-state-metrics,0.1,,,,,,,,,,,,,,,,,,,,,,,
1612474661.319,container_cpu_cfs_throttled_seconds_total,config-reloader,https-metrics,192.168.65.3:10250,kubelet,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-prometheus-kubelet,0.2290955,/kubepods/kubepods/burstable/podd89c6f7b-2d51-4764-b065-6e6c6f316f60/eecea8720facf8779d702b3729765d2068dc184b0cf63b62027480248a38fe41,sha256:73bc771f8028b1accae9e696fb577750cc9ff09feea8a3a30b590d4a4c2766d2,/metrics/cadvisor,k8s_config-reloader_alertmanager-prometheus-kube-prometheus-alertmanager-0_default_d89c6f7b-2d51-4764-b065-6e6c6f316f60_2,,,,,,,,,,,,,,,,,,,
1612474679.606,container_cpu_cfs_throttled_seconds_total,config-reloader,https-metrics,192.168.65.3:10250,kubelet,default,docker-desktop,alertmanager-prometheus-kube-prometheus-alertmanager-0,prometheus-kube-prometheus-kubelet,0.2290955,/kubepods/kubepods/burstable/podd89c6f7b-2d51-4764-b065-6e6c6f316f60/eecea8720facf8779d702b3729765d2068dc184b0cf63b62027480248a38fe41,sha256:73bc771f8028b1accae9e696fb577750cc9ff09feea8a3a30b590d4a4c2766d2,/metrics/cadvisor,k8s_config-reloader_alertmanager-prometheus-kube-prometheus-alertmanager-0_default_d89c6f7b-2d51-4764-b065-6e6c6f316f60_2,,,,,,,,,,,,,,,,,,,
